CUSTOMER_ID,CUSTOMER_NAME,POSTAL_CODE,STATE,CITY,ADDRESS_LINE1,ADDRESS_LINE2,AGE,EMPLOYMENT_STATUS,SOCIAL_CLASS,RISK_SEGMENTATION,MARITAL_STATUS,POLICY_NUMBER
A00008285,Willie Webb,32405,FL,Panama City,2508 Grant Avenue,,54,Y,HI,M,N,PLC00005350
A00007416,Jeff Stengle,99577,AK,Anchorage,18318 Pioneer Drive,,50,Y,HI,L,Y,PLC00000888
A00006127,Marcus Klopfer,94544,CA,Hayward,918 Cheryl Ann Circle,,40,Y,LI,M,Y,PLC00005019
A00007360,Richard Stone,85306,AZ,Glendale,15082 North 59th Avenue,#111,32,N,MI,L,Y,PLC00000848
A00006879,Mary Renaud,80002,CO,Arvada,5634 Kipling Parkway,#102,51,Y,HI,M,Y,PLC00002125
A00003644,Melody Pruzansky,72703,AR,Fayetteville,5529 East Saddleridge Drive,,62,Y,MI,M,Y,PLC00005142
A00005872,Emil Ryan,73008,OK,Bethany,3820 North Peniel Avenue,,44,Y,LI,M,Y,PLC00008113
A00004605,Rodney Velarde,80003,CO,Arvada,6463 Vrain Street,,29,Y,LI,L,N,PLC00003444
A00009209,Kimberly Godine,20009,DC,Washington,1309 Columbia Road Northwest,,32,Y,HI,H,Y,PLC00009486
A00006674,Lindsey Johnson,85310,AZ,Glendale,22352 North 67th Drive,,61,Y,MI,M,Y,PLC00001018
A00006252,David Price,40203,KY,Louisville,211 West Oak Street,#519,31,Y,MI,M,Y,PLC00007600
A00000005,Sarah Bonner,2748,MA,Dartmouth,55 Russells Mills Road,,48,Y,MI,M,Y,PLC00007777
A00000457,Richard Trofholz,37218,TN,Nashville,1113 West Trinity Lane,,51,Y,HI,M,Y,PLC00006241
A00005219,Joseph Vierra,6040,CT,Manchester,2 Thompson Road,,38,Y,LI,L,Y,PLC00000249
A00009102,Ethel Conner,94502,CA,Alameda,1076 Foster Street,,44,Y,HI,L,Y,PLC00005324
A00005587,Corina Barnes,95685,CA,Sutter Creek,15557 Sutter Creek Road,,36,Y,LI,M,Y,PLC00006324
A00003992,Dean Holder,73160,OK,Moore,1817 Southeast 14th Street,,45,Y,LI,M,Y,PLC00001921
A00002573,Betty Price,94587,CA,Union City,152 Teddy Drive,,42,Y,MI,M,N,PLC00001610
A00002051,Sharon Vinton,99577,AK,Anchorage,16820 Coronado Street,#APT 44,47,Y,MI,M,Y,PLC00000277
A00000945,Ward Trantham,40223,KY,Louisville,109 Cambridge Station Road,,52,Y,MI,L,Y,PLC00008196
A00004493,Donna Ross,95824,CA,Sacramento,6244 Sun River Drive,,50,Y,HI,M,Y,PLC00002998
A00009719,Julie Lewis,20020,DC,Washington,1819 Q Street Southeast,,61,Y,MI,H,Y,PLC00003682
A00008780,Mitchell Carter,6040,CT,Manchester,37 Rushforde Drive,,30,Y,MI,H,Y,PLC00000870
A00003442,Jeffrey Gundlach,21403,MD,Annapolis,401 Fairhill Court,,57,Y,MI,L,N,PLC00007344
A00009943,Mark Ledford,5819,VT,Saint Johnsbury,60 Bagley Street,,44,Y,HI,M,N,PLC00003395
A00007534,Jama Kressler,94551,CA,Livermore,1004 Bellflower Street,,27,Y,MI,M,Y,PLC00008896
A00004203,Kathleen Boggs,37115,TN,Nashville,555 North Dupont Avenue,#C-55,56,Y,MI,L,Y,PLC00001175
A00009661,Robert Flores,37206,TN,Nashville,712 Wilsonwood Place,,60,N,MI,M,N,PLC00009735
A00006351,Christina Musto,20010,DC,Washington,836 Lamont Street Northwest,,61,Y,LI,L,Y,PLC00004089
A00007771,Penney Martinez,6040,CT,Manchester,149 Lenox Street,,47,Y,MI,M,Y,PLC00006752
A00009601,Abbie Markley,73117,OK,Oklahoma City,1124 Frederick Douglass Avenue,,49,Y,MI,L,Y,PLC00006781
A00006841,Amy Blakeman,40216,KY,Louisville,1840 Nobel Place,,38,Y,MI,M,Y,PLC00008156
A00004992,Rose Greer,80003,CO,Arvada,6816 West 84th Circle,#42,61,Y,LI,L,N,PLC00009729
A00008275,Daryl Micale,1841,MA,Lawrence,104 Bennington Street,,38,Y,LI,L,Y,PLC00009074
A00004235,Karen Mcclain,5452,VT,Essex,18 Densmore Drive,,46,Y,MI,L,Y,PLC00001024
A00009217,Carlos Daley,5851,VT,Wheelock,2868 Peak Road,,54,N,MI,L,Y,PLC00008092
A00006548,Martha Tuenge,21122,MD,Pasadena,7802 Titan Court,,63,Y,LI,L,Y,PLC00004222
A00003837,Harry Rodriguez,5478,VT,Saint Albans City,2098 Lower Newton Street,,53,Y,MI,L,Y,PLC00009335
A00001084,Margaret Keith,92869,CA,Orange,553 South Arlington Road,,51,Y,LI,M,Y,PLC00008045
A00001834,Steven Woods,95132,CA,San Jose,3483 Canyon Creek Drive,,50,Y,MI,L,Y,PLC00007087
A00003318,Mindy Krumwiede,20001,DC,Washington,110 Seaton Place Northwest,,27,Y,MI,H,Y,PLC00002901
A00001447,Kathy Keim,36117,AL,Montgomery,8852 Broderick Street,,29,Y,HI,M,N,PLC00004391
A00007600,Robert Ramirez,33547,FL,Lithia,9331 Edison Road,,46,Y,MI,L,Y,PLC00004979
A00002455,John Singer,6040,CT,Manchester,110 Castle Hill,,28,N,MI,L,Y,PLC00004307
A00007227,Lauren Perine,73119,OK,Oklahoma City,3104 Southwest 46th Street,,63,Y,MI,M,N,PLC00005166
A00008852,John Racine,40213,KY,Louisville,1311 Durrett Lane,,56,N,MI,L,Y,PLC00001765
A00000111,Adam Mauro,99517,AK,Anchorage,2236 Susitna Drive,,30,Y,MI,M,Y,PLC00000581
A00002252,Eugene Brown,72701,AR,Fayetteville,1330 North Mission Boulevard,,60,Y,HI,H,N,PLC00003186
A00007917,Harold Garwood,21402,MD,Annapolis,1823 Dinger Road,,56,Y,LI,M,Y,PLC00000983
A00001992,Sheilah Hargrove,20003,DC,Washington,235 17th Street Southeast,,41,N,MI,L,Y,PLC00006810
A00004467,Richard Sieracki,5672,VT,Stowe,162 South Main Street,,46,Y,MI,L,Y,PLC00004778
A00001984,Adam Swindle,1757,MA,Milford,228 Central Street,,62,Y,LI,M,N,PLC00002422
A00005014,Bernadette Freeman,95945,CA,Grass Valley,560 Penstock Drive,,28,Y,MI,L,N,PLC00007343
A00001883,Percy Sarkis,94578,CA,San Leandro,16303 Mateo Street,,34,Y,LI,L,Y,PLC00008804
A00004761,Jose Ecklund,37076,TN,Nashville,804 Old Coach Place,,45,Y,MI,M,Y,PLC00009913
A00006541,Wanda Byrd,5860,VT,Westmore,721 Vermont 5A,,32,Y,HI,H,Y,PLC00000727
A00001098,Amanda Gotch,6040,CT,Manchester,35 Lakewood Circle South,,36,Y,HI,M,Y,PLC00001949
A00001732,Kathy Miller,20019,DC,Washington,833 50th Place Northeast,,37,Y,MI,L,Y,PLC00009530
A00002572,John Gasiewski,1201,MA,Pittsfield,43 Westminster Street,,43,Y,HI,M,Y,PLC00005288
A00005467,Joann Conn,36117,AL,Montgomery,7030 Cotton Blossom Lane,,30,Y,MI,M,Y,PLC00008160
A00004207,Carmen Grisham,5046,VT,Groton,1558 Goodfellow Road,,55,N,HI,M,Y,PLC00005590
A00007492,Sherry Goodson,31407,GA,Savannah,115 Falkirk Street,,61,Y,HI,H,N,PLC00006818
A00009194,Erika Kimble,1860,MA,Merrimac,6 Greenleaf Drive,A,35,Y,HI,L,Y,PLC00002240
A00000879,John Martin,5459,VT,Highgate,91 Hoague Drive,,51,Y,MI,H,Y,PLC00009737
A00004302,Jason Brussel,99516,AK,Anchorage,12800 Saunders Road,,45,Y,MI,M,Y,PLC00000686
A00001405,Edward Dees,40059,KY,Prospect,9506 Civic Way,#203,29,N,MI,M,N,PLC00009687
A00007803,Patrick Smith,73034,OK,Edmond,1605 Remington Road,,52,Y,MI,L,N,PLC00004109
A00003665,Kimberly Krause,94591,CA,Vallejo,637 Britannia Drive,,63,Y,LI,M,Y,PLC00000689
A00003431,Judy Adams,30701,GA,Calhoun,503 Blackwood Terrace Southeast,,27,N,HI,M,N,PLC00008948
A00007466,Shirley White,37217,TN,Nashville,584 Rural Hill Road,,45,N,LI,M,Y,PLC00005946
A00009988,Deborah Foster,80002,CO,Arvada,5458 Zephyr Court,,50,Y,MI,L,Y,PLC00007492
A00009531,Bryan Mcphearson,21144,MD,Severn,8112 Equestrian Drive,,60,Y,MI,M,Y,PLC00004059
A00007359,Dennis Twyman,21090,MD,Linthicum Heights,938 Elkridge Landing Road,,25,Y,HI,M,N,PLC00008392
A00005866,Glen Douglas,6040,CT,Manchester,125 Summer Street,,62,Y,MI,H,N,PLC00002632
A00005886,Jason Fishback,32405,FL,Panama City,1909 Wainwright Avenue,,57,Y,MI,L,N,PLC00002506
A00002316,Roland Gilmore,80003,CO,Arvada,6941 West 87th Way,,49,Y,LI,L,N,PLC00009743
A00000260,Ramona Vacca,36106,AL,Montgomery,1751 Shoreham Drive,,56,Y,HI,M,Y,PLC00000328
A00004254,Margaret Corley,85308,AZ,Glendale,6988 West Blackhawk Drive,,31,Y,MI,H,Y,PLC00009901
A00007565,Art Eden,32413,FL,Panama City Beach,21402 Caribbean Lane,,31,Y,HI,L,Y,PLC00005179
A00004132,Janice Hoelscher,32408,FL,Panama City,8421 Thomas Drive,#4,56,N,MI,H,Y,PLC00006855
A00007993,Florence Fowler,94704,CA,Berkeley,2414 Parker Street,#R 16,26,Y,LI,L,N,PLC00004761
A00000679,Joseph Meadows,20024,DC,Washington,353 O Street Southwest,,38,Y,LI,L,N,PLC00008329
A00008877,Nancy Edwards,31405,GA,Savannah,711 Tatem Street,,57,Y,HI,M,Y,PLC00004951
A00000478,Katherine Hall,36117,AL,Montgomery,2269 Eastern Boulevard,,42,N,MI,M,Y,PLC00008663
A00005301,Shawnna Cortez,80002,CO,Arvada,5614 Kipling Parkway,#404,47,Y,MI,M,Y,PLC00003411
A00000890,Eileen Keys,21037,MD,Edgewater,2147 Millhaven Drive,,51,Y,MI,H,Y,PLC00004879
A00003313,Charlotte Riggleman,6042,CT,Manchester,69 Washington Street,,62,Y,MI,H,Y,PLC00007622
A00006980,Renee Cunningham,37203,TN,Nashville,302 Mcmillin Street,,31,Y,LI,L,Y,PLC00005537
A00004594,Burton Hoyle,1801,MA,Woburn,78 School Street,,32,Y,HI,L,Y,PLC00002411
A00009688,Jamie Blair,80004,CO,Arvada,12245 West 71st Place,,56,Y,LI,M,Y,PLC00002529
A00002664,Mary Staley,72701,AR,Fayetteville,22 South Duncan Avenue,#420,48,Y,MI,L,Y,PLC00007053
A00003596,Jose Hatfield,37115,TN,Nashville,261 East Old Hickory Boulevard,,49,Y,MI,H,Y,PLC00006482
A00004900,Bonnie Mangina,94536,CA,Fremont,2755 Country Drive,#244,60,Y,HI,L,N,PLC00001567
A00009483,Susan Shell,72704,AR,Fayetteville,2787 West Blackstone Crossing,,43,Y,HI,M,Y,PLC00004395
A00008393,Matilda Mcbryde,5443,VT,Bristol,90 Mountain Street,,55,Y,HI,H,Y,PLC00005928
A00004449,Lacey Barton,72701,AR,Fayetteville,505 North Washington Avenue,,63,Y,LI,L,N,PLC00003481
A00000227,Nancy Peterson,72704,AR,Fayetteville,467 North Mountain Ranch Road,,31,Y,MI,L,Y,PLC00006028
A00002976,Richard Paredes,81435,CO,Telluride,35 Pilot Knob Lane,#204,64,Y,MI,M,Y,PLC00006319
A00005327,Carleen Eller,37013,TN,Nashville,3620 Bentfield Drive,,38,Y,HI,M,Y,PLC00002286
A00007230,Ernesto Weaver,31405,GA,Savannah,5510 Montgomery Street,#4,40,Y,MI,L,Y,PLC00009438
A00003637,David Stubblefield,37072,TN,Goodlettsville,402 Carlton Place,,59,Y,LI,L,N,PLC00007416
A00009328,Erin Smith,40220,KY,Louisville,3301 Nora Lane,,49,Y,HI,L,Y,PLC00001182
A00003219,Maria Burney,31405,GA,Savannah,425 Buckhalter Road,,40,Y,LI,L,Y,PLC00001311
A00002456,Charles Kingery,94578,CA,San Leandro,1521 159th Avenue,,38,Y,MI,L,Y,PLC00005013
A00009564,William Lamontagne,99577,AK,Anchorage,20933 River Park Drive,,32,Y,LI,L,Y,PLC00005269
A00002753,Edward Rogers,40211,KY,Louisville,1612 Beech Street,,44,Y,LI,L,N,PLC00004830
A00009394,Jessica Fusco,80004,CO,Arvada,13852 West 66th Place,,58,Y,LI,H,N,PLC00007363
A00004554,Joseph Mesta,2459,MA,Newton,65 Clark Street,#2,44,Y,LI,H,Y,PLC00002275
A00005566,Sherry Nunez,21061,MD,Glen Burnie,800 Old Stage Road,,38,N,MI,L,Y,PLC00004805
A00004420,Thomas Hall,6042,CT,Manchester,77 Weaver Road,,44,Y,MI,L,N,PLC00004582
A00002831,Richard Stewart,6042,CT,Manchester,184 Woodland Street,,33,Y,MI,L,Y,PLC00005394
A00001122,Lakisha Reis,80403,CO,Arvada,15771 West 64th Avenue,,57,Y,LI,L,Y,PLC00005432
A00005399,Lisa Johnson,40219,KY,Louisville,3402 Prestwood Drive,#5,56,Y,LI,L,Y,PLC00005097
A00000709,Robert Acosta,32405,FL,Panama City,539 Palermo Road,,43,Y,HI,M,N,PLC00005075
A00009609,Hortencia Bench,73162,OK,Oklahoma City,6917 Briarcreek Drive,,30,Y,LI,M,Y,PLC00005496
A00004561,Samuel Jolley,85306,AZ,Glendale,5632 West Acoma Drive,,51,Y,HI,L,Y,PLC00008531
A00005496,Ralph Oakden,99503,AK,Anchorage,619 West 19th Avenue,,27,N,MI,L,Y,PLC00004909
A00006875,Mark Hernandez,1721,MA,Ashland,9 Thomas Street,,35,N,MI,M,N,PLC00000733
A00001743,Henry Maize,85304,AZ,Glendale,5150 West Eugie Avenue,#2021,29,Y,LI,H,Y,PLC00001422
A00004042,Wiley Thomas,32404,FL,Panama City,231 South Kimbrel Avenue,,60,Y,HI,M,Y,PLC00001305
A00009422,Anthony Quick,99502,AK,Anchorage,1810 Orchard Place,,45,Y,HI,M,N,PLC00004661
A00001632,John Chamblee,73115,OK,Del City,2417 Becker Place,,60,Y,MI,H,N,PLC00002819
A00003937,Evelyn Mattera,99503,AK,Anchorage,401 East Northern Lights Boulevard,#STE 000203,47,Y,LI,H,Y,PLC00008332
A00000007,Cecilia Newberry,95409,CA,Santa Rosa,5792 Owl Hill Avenue,,47,Y,LI,H,Y,PLC00000651
A00008367,Patricia Banks,1945,MA,Marblehead,3 Kimball Street,,58,Y,MI,M,N,PLC00005399
A00004098,Geneva Ferraro,40245,KY,Louisville,16412 Eastwood Cut Off Road,,43,Y,MI,M,N,PLC00000737
A00008572,Annette Mccaslin,73012,OK,Edmond,19448 Currant Drive,,45,Y,MI,M,Y,PLC00006864
A00008676,Charles Rose,93737,CA,Fresno,7435 East Tulare Avenue,,64,Y,HI,H,N,PLC00004575
A00003363,Jessie Beal,6040,CT,Manchester,197 Oak Street,,45,Y,HI,M,Y,PLC00002220
A00006740,Mary Osuna,31404,GA,Savannah,1504 East 55th Street,,56,N,MI,M,Y,PLC00004975
A00002100,Tanika Yeiser,36117,AL,Montgomery,5754 Belleau Drive,,32,N,MI,L,N,PLC00002335
A00009799,Jerry Thomas,36117,AL,Montgomery,1320 Dunbarton Road,,62,Y,MI,M,N,PLC00002079
A00000392,Timothy Cage,94621,CA,Oakland,1314 89th Avenue,,41,Y,HI,M,N,PLC00002394
A00003180,Linda Ament,94566,CA,Pleasanton,3819 Vineyard Avenue,#59,62,Y,MI,L,Y,PLC00003804
A00001218,Debra Jacob,37076,TN,Nashville,629 Debbie Drive,,46,Y,MI,L,Y,PLC00009680
A00000534,Tracey Sloan,80002,CO,Arvada,5606 Olde Wadsworth Boulevard,#20,35,Y,HI,M,Y,PLC00005082
A00002996,Lula Brooks,73114,OK,Oklahoma City,621 Northwest 94th Street,,34,Y,HI,L,Y,PLC00002088
A00000710,Jesus Burton,73162,OK,Oklahoma City,10632 Admiral Court,,42,Y,HI,M,Y,PLC00004713
A00009434,Vincent Santos,40207,KY,Louisville,4331 Foeburn Lane,,61,Y,MI,H,Y,PLC00003177
A00007590,John Elliott,6042,CT,Manchester,16 Pine Hill Street,,33,Y,HI,L,Y,PLC00001914
A00008378,Danny Murphy,6040,CT,Manchester,739 Center Street,,29,Y,MI,M,Y,PLC00005666
A00003840,Cynthia Backes,31322,GA,Pooler,102 Hayes Drive,,59,Y,MI,M,Y,PLC00003840
A00007555,Rose Anspach,94544,CA,Hayward,26563 Chisholm Court,,56,N,LI,M,Y,PLC00000926
A00004604,Bronwyn Wilbur,36117,AL,Montgomery,1850 Berryhill Place,,37,Y,MI,M,N,PLC00001670
A00009294,Timothy Rizzo,2346,MA,Middleborough,222 Plymouth Street,A,26,Y,MI,M,Y,PLC00000477
A00004708,Julie Replogle,21122,MD,Pasadena,2405 230th Street,,61,Y,LI,L,N,PLC00007868
A00000717,Mickey Myers,80004,CO,Arvada,6687 Xenon Drive,,56,Y,MI,H,Y,PLC00001871
A00002257,Shelley Adams,36108,AL,Montgomery,1332 Maple Street,,55,Y,HI,L,Y,PLC00007146
A00001586,Joyce Maloney,85308,AZ,Glendale,7101 West Beardsley Road,#151,49,Y,MI,L,Y,PLC00001493
A00007669,Warren Sawyer,36117,AL,Montgomery,6045 Camelot Court,,46,Y,LI,M,Y,PLC00002688
A00002547,Elizabeth Trombly,80004,CO,Arvada,6739 Taft Court,,49,N,HI,L,N,PLC00003318
A00005824,Marlene Simmons,37138,TN,Nashville,1403 Robinson Road,,44,Y,LI,M,N,PLC00005216
A00003745,Nancy Luckett,20009,DC,Washington,1627 Connecticut Avenue Northwest,,30,Y,MI,L,N,PLC00008813
A00000681,Elaine Madigan,31401,GA,Savannah,217 West Congress Street,,55,Y,MI,M,N,PLC00009653
A00000803,Sarah Meagher,20011,DC,Washington,519 Roxboro Place Northwest,,27,Y,LI,M,N,PLC00001922
A00006220,Marie Curtis,36108,AL,Montgomery,4328 Brewer Road,,37,Y,LI,L,N,PLC00002075
A00003233,Tracy Smith,6040,CT,Manchester,125 Summer Street,,61,Y,MI,H,Y,PLC00001599
A00004542,Herbert Hannah,32405,FL,Panama City,1607 Louisiana Avenue,,47,Y,HI,M,Y,PLC00002953
A00004749,Odell Hall,1902,MA,Lynn,39 Newhall Street,#7,33,Y,HI,H,N,PLC00007436
A00009267,Bradley Peterson,20001,DC,Washington,81 Seaton Place Northwest,,45,Y,HI,M,Y,PLC00006605
A00007471,Pearlie Betts,2635,MA,Barnstable,10 Bramblebush Drive,,39,Y,MI,L,N,PLC00006977
A00006016,Dolly Rutledge,21144,MD,Severn,8423 Pioneer Drive,,42,Y,HI,L,Y,PLC00001479
A00000620,Jason Clanton,85301,AZ,Glendale,7711 North 51st Avenue,#1180,57,N,LI,L,Y,PLC00004327
A00000511,Melanie Eastman,73162,OK,Oklahoma City,7609 Doris Place,,59,Y,HI,L,Y,PLC00009020
A00009523,Benjamin Wagner,21146,MD,Severna Park,517 Retford Drive,,39,Y,HI,H,Y,PLC00006180
A00006452,Brooks Coughlin,20015,DC,Washington,5458 30th Street Northwest,,49,Y,HI,L,N,PLC00004195
A00004455,Timothy Pratt,36116,AL,Montgomery,5331 Rexford Court,,58,Y,LI,L,Y,PLC00004173
A00000536,Susannah Blaine,37207,TN,Nashville,517 Wesley Avenue,,33,Y,HI,M,Y,PLC00008146
A00006196,Evelyn Lummus,37208,TN,Nashville,2707 Eden Street,,30,Y,LI,H,Y,PLC00009406
A00004914,John Coleman,80007,CO,Arvada,7613 Yule Court,,33,Y,LI,L,N,PLC00009314
A00009372,Doris Morales,81435,CO,Mountain Village,457 Mountain Village Boulevard,#320-3,37,Y,MI,L,Y,PLC00000920
A00004209,Gloria Perkins,40223,KY,Louisville,10508 Kovats Court,,49,Y,LI,M,Y,PLC00004952
A00004315,Russel Gonzales,5906,VT,Lunenburg,531 Bobbin Mill Road,,44,Y,MI,L,Y,PLC00000748
A00003998,Gordon Casale,99501,AK,Anchorage,1414 West 7th Avenue,#APT 000002,61,N,MI,L,Y,PLC00003454
A00005532,Joan Malm,85308,AZ,Glendale,7701 West Saint John Road,#2010,58,Y,HI,H,Y,PLC00001164
A00000356,Margaret Sargent,72117,AR,North Little Rock,309 Water Street,,37,N,MI,M,Y,PLC00008385
A00005273,Louis Scheer,37216,TN,Nashville,2317 Fernwood Drive,,64,Y,MI,M,Y,PLC00003302
A00008567,Joan Dorsey,6042,CT,Manchester,46 Apel Place,,40,Y,MI,M,Y,PLC00006867
A00003143,Ellen Buck,85208,AZ,Mesa,9828 East Pueblo Avenue,,62,Y,LI,L,Y,PLC00004317
A00004792,Alex Johnson,80003,CO,Arvada,8347 Ames Way,,57,Y,MI,M,N,PLC00004178
A00001724,Patricia Thomas,6042,CT,Manchester,25 Edwards Street,,57,Y,MI,L,Y,PLC00000442
A00002040,Kevin Milton,21122,MD,Pasadena,8188 Poinsett Terrace,,27,Y,LI,H,Y,PLC00009537
A00006306,John Darden,31328,GA,Tybee Island,1217 Bay Street,#318-A,40,Y,MI,M,N,PLC00000440
A00001042,Margaret Bly,32408,FL,Panama City,8614 Surf Drive,,58,Y,MI,M,N,PLC00009558
A00002047,Thomas Olvera,6040,CT,Manchester,117 Adelaide Road,,47,Y,MI,L,Y,PLC00008445
A00007112,Andrew Stewart,1440,MA,Gardner,34 Main Street,#5H,52,Y,MI,L,N,PLC00000335
A00001809,Manuel Stewart,96150,CA,South Lake Tahoe,2522 Fountain Avenue,,63,Y,HI,H,Y,PLC00006182
A00008740,Matthew Anderson,5489,VT,Underhill,2 Green Street,,35,Y,MI,L,Y,PLC00000083
A00001389,Jarrod Wells,37216,TN,Nashville,1123 Ardee Avenue,,40,Y,LI,M,Y,PLC00003027
A00008303,Robert Gochenour,37206,TN,Nashville,712 Wilsonwood Place,,29,Y,MI,M,Y,PLC00004010
A00006909,Leslie Allen,95642,CA,Jackson,12091 Mierkey Road,,50,Y,HI,M,N,PLC00008735
A00006620,Issac Bonn,21032,MD,Crownsville,854 Cherry Trail,,50,Y,MI,H,Y,PLC00003631
A00000180,Yolanda Beek,32405,FL,Panama City,1518 Jenks Avenue,,49,Y,MI,L,Y,PLC00008437
A00006608,Ryan Creason,6042,CT,Manchester,80 Homestead Street,,44,Y,HI,L,Y,PLC00001499
A00007447,Charles Roberts,31405,GA,Savannah,5708 Beverly Street,,57,Y,LI,L,N,PLC00009569
A00001473,Diane Durkin,94705,CA,Berkeley,3008 Russell Street,#R 1,33,Y,MI,L,Y,PLC00001326
A00006020,Judith Frazier,2532,MA,Bourne,178 Phillips Road,,52,Y,MI,M,Y,PLC00008230
A00002486,Paulette Mcvay,31419,GA,Savannah,7 Rose Dhu Lane,,43,Y,LI,M,Y,PLC00002426
A00005437,Christopher Emery,37072,TN,Goodlettsville,402 Carlton Place,,59,Y,MI,M,N,PLC00007482
A00007340,Denise Shallenberger,31328,GA,Tybee Island,1217 Bay Street,#318-A,33,Y,MI,L,Y,PLC00009299
A00009417,George Haines,31405,GA,Savannah,121 Mills Run Drive,,43,Y,MI,M,Y,PLC00006672
A00007013,Willie Laster,73170,OK,Oklahoma City,10700 South Pennsylvania Avenue,,35,Y,MI,M,Y,PLC00000114
A00002506,Ethel Chirino,95404,CA,Santa Rosa,1108 Slater Street,,44,Y,MI,M,Y,PLC00007445
A00005917,Mary Jenkins,6040,CT,Manchester,89 High Ledge Circle,,34,Y,HI,H,Y,PLC00002567
A00009997,Mark Champlin,2451,MA,Waltham,2309 Stearns Hill Road,,51,Y,HI,L,Y,PLC00002441
A00006944,Rose Hane,20002,DC,Washington,1110 Okie Street Northeast,,52,Y,MI,L,Y,PLC00004747
A00009818,Kimberly Lewis,21061,MD,Glen Burnie,268 Glengary Garth,,28,Y,MI,M,Y,PLC00005846
A00001643,Sharon Jackson,20020,DC,Washington,3111 West Place Southeast,,54,Y,MI,M,Y,PLC00004441
A00002758,Ezra Crews,37027,TN,Brentwood,517 Copperfield Way,,43,Y,MI,L,Y,PLC00009709
A00001041,Earl Rodriguez,80004,CO,Arvada,10340 West 62nd Place,,46,Y,LI,L,Y,PLC00007141
A00001936,Paul Treadwell,40207,KY,Louisville,900 Dupont Road,,37,Y,LI,L,Y,PLC00004988
A00001665,Claire Walker,80004,CO,Arvada,9605 West 62nd Place,,36,Y,MI,M,Y,PLC00000648
A00003814,Sandra Waage,6040,CT,Manchester,173 Center Street,,53,Y,HI,M,Y,PLC00008647
A00007130,Sherry Schaller,73008,OK,Bethany,4503 North Council Road,,30,Y,HI,L,Y,PLC00008095
A00001840,Cathy Dozier,80002,CO,Arvada,7901 West 52nd Avenue,#205,28,Y,MI,L,Y,PLC00001322
A00001715,James Stover,31404,GA,Thunderbolt,2817 3rd Street,,52,Y,HI,M,N,PLC00006750
A00009956,Maribel Pratt,36116,AL,Montgomery,3340 Woodpark Drive,,52,Y,LI,M,Y,PLC00002929
A00004640,William Justiss,40291,KY,Louisville,8304 Glaser Lane,,49,Y,MI,L,Y,PLC00000012
A00008210,Michael Ashpole,21061,MD,Glen Burnie,800 Old Stage Road,,64,Y,MI,L,N,PLC00007495
A00005002,Charles Ayala,21012,MD,Arnold,982 Stonington Drive,,43,Y,MI,M,Y,PLC00004284
A00005460,Irene Bone,85301,AZ,Glendale,4525 West Frier Drive,,39,Y,MI,H,Y,PLC00000446
A00000624,Debbra Gates,32404,FL,Panama City,7509 Linda Lane,,49,Y,MI,L,N,PLC00005576
A00006402,Matthew Castellucci,99577,AK,Anchorage,20117 Lucas Avenue,,53,Y,HI,M,Y,PLC00003866
A00009955,Melanie Laxen,85301,AZ,Glendale,5950 West Missouri Avenue,#148,47,Y,MI,H,N,PLC00006762
A00004373,Carmen Brown,32404,FL,Panama City,6718 Keithley Road,,64,Y,LI,L,Y,PLC00001595
A00004857,Joshua Mccann,99507,AK,Anchorage,7941 Alpine View Circle,,51,Y,HI,L,Y,PLC00005594
A00002919,Eric Hearn,20010,DC,Washington,3179 18th Street Northwest,,32,Y,HI,L,Y,PLC00001883
A00007333,Brenda Carranza,72764,AR,Fayetteville,3652 East Blue Stone Drive,,46,Y,LI,M,Y,PLC00004686
A00004795,Randy Hoke,94702,CA,Berkeley,1139 Addison Street,#R 1,27,Y,LI,M,N,PLC00001244
A00004342,Margaret Scholler,32413,FL,Panama City,1420 Turtleback Trail,,32,Y,MI,L,N,PLC00006344
A00003606,Rick Hicks,92868,CA,Orange,2134 West Mills Drive,,59,Y,LI,M,N,PLC00001177
A00004598,Sylvia Fair,73072,OK,Norman,353 Cotswold Cmns,,50,Y,LI,M,Y,PLC00001301
A00003430,William Garcia,80004,CO,Arvada,6990 Pierson Street,,36,Y,HI,L,Y,PLC00007199
A00004591,Brandon Thomas,80004,CO,Arvada,12816 West 65th Way,,50,N,LI,M,Y,PLC00004788
A00000496,Lewis Smith,80005,CO,Arvada,9515 West 74th Avenue,,29,Y,HI,H,Y,PLC00006770
A00009745,Richard Guiterrez,80004,CO,Arvada,7650 West 68th Avenue,#315,48,Y,LI,M,Y,PLC00001587
A00004327,Tina Marks,37013,TN,Nashville,5170 Hickory Hollow Parkway,#935,55,Y,LI,H,N,PLC00002176
A00006968,Wayne Burback,73135,OK,Oklahoma City,5136 Gaines Street,,42,Y,LI,H,N,PLC00004785
A00007280,Charles Crasco,21225,MD,Brooklyn Park,407 Bon Air Avenue,,62,Y,HI,M,Y,PLC00001462
A00008665,Sarah Chadwick,73008,OK,Bethany,6821 Northwest 25th Street,,45,Y,LI,M,Y,PLC00005784
A00001357,Edward Eastman,99508,AK,Anchorage,3504 East 16th Avenue,,63,Y,LI,M,Y,PLC00001533
A00007164,Cynthia Osborn,31410,GA,Savannah,109 Peter's Quay,,40,Y,MI,L,N,PLC00006600
A00002980,Bruce Scott,99502,AK,Anchorage,8040 Cranberry Street,,30,Y,MI,L,N,PLC00009463
